date,commodity,state,variety,trans_mode,price,price_min,price_max,unit
2026-06-22,Distillers Grain,Wisconsin,Dried 10%,Truck,151.5,135.0,168.0,$ Per Ton
2026-06-22,Ethanol,Illinois,,Rail,1.82,1.82,1.82,$ Per Gallon
2026-06-22,Ethanol,Illinois,,Truck,1.8,1.8,1.8,$ Per Gallon
2026-06-22,Ethanol,Indiana,,Rail,1.82,1.82,1.82,$ Per Gallon
2026-06-22,Ethanol,Iowa,,Truck,1.775,1.71,1.84,$ Per Gallon
2026-06-22,Ethanol,Iowa,,Rail,1.8,1.8,1.8,$ Per Gallon
2026-06-22,Ethanol,Kansas,,Truck,1.71,1.68,1.74,$ Per Gallon
2026-06-22,Ethanol,Minnesota,,Truck,1.71,1.71,1.71,$ Per Gallon
2026-06-22,Ethanol,Nebraska,,Rail,1.8,1.8,1.8,$ Per Gallon
2026-06-22,Ethanol,Nebraska,,Truck,1.79,1.79,1.79,$ Per Gallon
2026-06-22,Ethanol,South Dakota,,Truck,1.7,1.7,1.7,$ Per Gallon
2026-06-29,Distillers Corn Oil,Illinois,,Truck,77.5,77.0,78.0,Cents Per Lb
2026-06-29,Distillers Corn Oil,Indiana,,Truck,76.5,75.0,78.0,Cents Per Lb
2026-06-29,Distillers Corn Oil,Iowa,,Truck,78.0,78.0,78.0,Cents Per Lb
2026-06-29,Distillers Corn Oil,Kansas,,Truck,74.0,74.0,74.0,Cents Per Lb
2026-06-29,Distillers Corn Oil,Michigan,,Truck,76.0,73.0,78.0,Cents Per Lb
2026-06-29,Distillers Corn Oil,Minnesota,,Truck,77.0,75.0,78.0,Cents Per Lb
2026-06-29,Distillers Corn Oil,Missouri,,Truck,76.5,75.0,78.0,Cents Per Lb
2026-06-29,Distillers Corn Oil,Nebraska,,Truck,79.5,75.0,85.0,Cents Per Lb
2026-06-29,Distillers Corn Oil,Ohio,,Truck,76.5,75.0,78.0,Cents Per Lb
2026-06-29,Distillers Corn Oil,South Dakota,,Truck,76.2,73.0,78.0,Cents Per Lb
2026-06-29,Distillers Corn Oil,Wisconsin,,Truck,68.0,68.0,68.0,Cents Per Lb
2026-06-29,Distillers Grain,Illinois,Dried 10%,Truck,158.5,152.0,165.0,$ Per Ton
2026-06-29,Distillers Grain,Indiana,Dried 10%,Rail,150.0,150.0,150.0,$ Per Ton
2026-06-29,Distillers Grain,Indiana,Dried 10%,Truck,158.75,145.0,180.0,$ Per Ton
2026-06-29,Distillers Grain,Iowa,Dried 10%,Rail,140.0,140.0,140.0,$ Per Ton
2026-06-29,Distillers Grain,Iowa,Dried 10%,Truck,143.56,120.0,155.0,$ Per Ton
2026-06-29,Distillers Grain,Iowa,Wet 65-70%,Truck,44.5,35.0,54.0,$ Per Ton
2026-06-29,Distillers Grain,Iowa,Modified Wet 55-60%,Truck,61.5,48.0,68.0,$ Per Ton
2026-06-29,Distillers Grain,Kansas,Wet 65-70%,Truck,49.67,45.0,56.0,$ Per Ton
2026-06-29,Distillers Grain,Kansas,Dried 10%,Truck,165.0,155.0,175.0,$ Per Ton
2026-06-29,Distillers Grain,Michigan,Dried 10%,Rail,150.0,150.0,150.0,$ Per Ton
2026-06-29,Distillers Grain,Michigan,Dried 10%,Truck,160.5,150.0,180.0,$ Per Ton
2026-06-29,Distillers Grain,Michigan,Modified Wet 55-60%,Truck,68.0,68.0,68.0,$ Per Ton
2026-06-29,Distillers Grain,Minnesota,Modified Wet 55-60%,Truck,50.0,50.0,50.0,$ Per Ton
2026-06-29,Distillers Grain,Minnesota,Wet 65-70%,Truck,50.0,50.0,50.0,$ Per Ton
2026-06-29,Distillers Grain,Minnesota,Dried 10%,Truck,146.75,132.0,155.0,$ Per Ton
2026-06-29,Distillers Grain,Missouri,Dried 10%,Truck,165.0,155.0,175.0,$ Per Ton
2026-06-29,Distillers Grain,Missouri,Wet 65-70%,Truck,46.0,46.0,46.0,$ Per Ton
2026-06-29,Distillers Grain,N/A,Dried 10%,Rail,220.0,220.0,220.0,$ Per Ton
2026-06-29,Distillers Grain,N/A,Dried 10%,Ocean Vessel,183.0,180.0,185.0,$ Per Ton
2026-06-29,Distillers Grain,Nebraska,Wet 65-70%,Truck,55.75,48.0,60.0,$ Per Ton
2026-06-29,Distillers Grain,Nebraska,Modified Wet 55-60%,Truck,68.67,65.0,73.0,$ Per Ton
2026-06-29,Distillers Grain,Nebraska,Dried 10%,Truck,155.43,142.0,172.0,$ Per Ton
2026-06-29,Distillers Grain,Ohio,Dried 10%,Truck,169.0,156.0,180.0,$ Per Ton
2026-06-29,Distillers Grain,Ohio,Dried 10%,Rail,156.0,156.0,156.0,$ Per Ton
2026-06-29,Distillers Grain,South Dakota,Wet 65-70%,Truck,48.5,45.0,52.0,$ Per Ton
2026-06-29,Distillers Grain,South Dakota,Modified Wet 55-60%,Truck,67.5,65.0,70.0,$ Per Ton
2026-06-29,Distillers Grain,South Dakota,Dried 10%,Truck,151.67,145.0,160.0,$ Per Ton
2026-06-29,Distillers Grain,Wisconsin,Modified Wet 55-60%,Truck,64.0,64.0,64.0,$ Per Ton
2026-06-29,Distillers Grain,Wisconsin,Dried 10%,Truck,146.5,133.0,160.0,$ Per Ton
2026-06-29,Ethanol,Illinois,,Truck,1.85,1.85,1.85,$ Per Gallon
2026-06-29,Ethanol,Illinois,,Rail,1.84,1.84,1.84,$ Per Gallon
2026-06-29,Ethanol,Indiana,,Rail,1.84,1.84,1.84,$ Per Gallon
2026-06-29,Ethanol,Iowa,,Truck,1.7733,1.75,1.8,$ Per Gallon
2026-06-29,Ethanol,Kansas,,Truck,1.7767,1.75,1.81,$ Per Gallon
2026-06-29,Ethanol,Minnesota,,Truck,1.77,1.77,1.77,$ Per Gallon
2026-06-29,Ethanol,South Dakota,,Truck,1.76,1.76,1.76,$ Per Gallon
2026-07-06,Distillers Corn Oil,Illinois,,Truck,76.0,73.0,79.0,Cents Per Lb
2026-07-06,Distillers Corn Oil,Indiana,,Truck,71.5,70.0,73.0,Cents Per Lb
2026-07-06,Distillers Corn Oil,Iowa,,Truck,73.0,73.0,73.0,Cents Per Lb
2026-07-06,Distillers Corn Oil,Kansas,,Truck,74.0,74.0,74.0,Cents Per Lb
2026-07-06,Distillers Corn Oil,Michigan,,Truck,72.25,70.0,73.0,Cents Per Lb
2026-07-06,Distillers Corn Oil,Minnesota,,Truck,72.0,70.0,73.0,Cents Per Lb
2026-07-06,Distillers Corn Oil,Missouri,,Truck,71.5,70.0,73.0,Cents Per Lb
2026-07-06,Distillers Corn Oil,Nebraska,,Truck,72.67,70.0,75.0,Cents Per Lb
2026-07-06,Distillers Corn Oil,Ohio,,Truck,71.5,70.0,73.0,Cents Per Lb
2026-07-06,Distillers Corn Oil,South Dakota,,Truck,72.9,70.0,78.5,Cents Per Lb
2026-07-06,Distillers Corn Oil,Wisconsin,,Truck,68.0,68.0,68.0,Cents Per Lb
2026-07-06,Distillers Grain,Illinois,Dried 10%,Truck,178.5,170.0,187.0,$ Per Ton
2026-07-06,Distillers Grain,Indiana,Dried 10%,Truck,161.25,150.0,175.0,$ Per Ton
2026-07-06,Distillers Grain,Indiana,Dried 10%,Rail,160.0,160.0,160.0,$ Per Ton
2026-07-06,Distillers Grain,Iowa,Dried 10%,Rail,125.0,125.0,125.0,$ Per Ton
2026-07-06,Distillers Grain,Iowa,Wet 65-70%,Truck,45.0,35.0,55.0,$ Per Ton
2026-07-06,Distillers Grain,Iowa,Modified Wet 55-60%,Truck,60.25,43.0,68.0,$ Per Ton
2026-07-06,Distillers Grain,Iowa,Dried 10%,Truck,138.33,120.0,155.0,$ Per Ton
2026-07-06,Distillers Grain,Kansas,Wet 65-70%,Truck,49.33,45.0,55.0,$ Per Ton
2026-07-06,Distillers Grain,Kansas,Dried 10%,Truck,165.0,155.0,175.0,$ Per Ton
2026-07-06,Distillers Grain,Michigan,Dried 10%,Rail,160.0,160.0,160.0,$ Per Ton
2026-07-06,Distillers Grain,Michigan,Dried 10%,Truck,162.5,155.0,175.0,$ Per Ton
2026-07-06,Distillers Grain,Michigan,Modified Wet 55-60%,Truck,68.0,68.0,68.0,$ Per Ton
2026-07-06,Distillers Grain,Minnesota,Dried 10%,Truck,146.25,135.0,155.0,$ Per Ton
2026-07-06,Distillers Grain,Minnesota,Wet 65-70%,Truck,50.0,50.0,50.0,$ Per Ton
2026-07-06,Distillers Grain,Minnesota,Modified Wet 55-60%,Truck,50.0,50.0,50.0,$ Per Ton
2026-07-06,Distillers Grain,Missouri,Dried 10%,Truck,170.0,165.0,175.0,$ Per Ton
2026-07-06,Distillers Grain,Missouri,Wet 65-70%,Truck,51.0,51.0,51.0,$ Per Ton
2026-07-06,Distillers Grain,N/A,Dried 10%,Rail,230.0,230.0,230.0,$ Per Ton
2026-07-06,Distillers Grain,N/A,Dried 10%,Ocean Vessel,186.33,180.0,194.0,$ Per Ton
2026-07-06,Distillers Grain,Nebraska,Wet 65-70%,Truck,54.0,48.0,60.0,$ Per Ton
2026-07-06,Distillers Grain,Nebraska,Modified Wet 55-60%,Truck,67.5,65.0,70.0,$ Per Ton
2026-07-06,Distillers Grain,Nebraska,Dried 10%,Truck,153.0,142.0,160.0,$ Per Ton
2026-07-06,Distillers Grain,Ohio,Dried 10%,Truck,168.0,155.0,175.0,$ Per Ton
2026-07-06,Distillers Grain,Ohio,Dried 10%,Rail,167.0,167.0,167.0,$ Per Ton
2026-07-06,Distillers Grain,South Dakota,Wet 65-70%,Truck,48.5,45.0,52.0,$ Per Ton
2026-07-06,Distillers Grain,South Dakota,Modified Wet 55-60%,Truck,67.5,65.0,70.0,$ Per Ton
2026-07-06,Distillers Grain,South Dakota,Dried 10%,Truck,155.0,150.0,160.0,$ Per Ton
2026-07-06,Distillers Grain,Wisconsin,Modified Wet 55-60%,Truck,64.0,64.0,64.0,$ Per Ton
2026-07-06,Distillers Grain,Wisconsin,Dried 10%,Truck,147.5,135.0,160.0,$ Per Ton
2026-07-06,Ethanol,Illinois,,Rail,1.86,1.86,1.86,$ Per Gallon
2026-07-06,Ethanol,Illinois,,Truck,1.88,1.88,1.88,$ Per Gallon
2026-07-06,Ethanol,Indiana,,Rail,1.86,1.86,1.86,$ Per Gallon
2026-07-06,Ethanol,Iowa,,Truck,1.7733,1.75,1.8,$ Per Gallon
2026-07-06,Ethanol,Kansas,,Truck,1.7767,1.75,1.81,$ Per Gallon
2026-07-06,Ethanol,Minnesota,,Truck,1.77,1.77,1.77,$ Per Gallon
2026-07-06,Ethanol,South Dakota,,Truck,1.76,1.76,1.76,$ Per Gallon
2026-07-13,Distillers Corn Oil,Illinois,,Truck,76.0,73.0,79.0,Cents Per Lb
2026-07-13,Distillers Corn Oil,Indiana,,Truck,76.5,75.0,78.0,Cents Per Lb
2026-07-13,Distillers Corn Oil,Iowa,,Truck,73.0,73.0,73.0,Cents Per Lb
2026-07-13,Distillers Corn Oil,Kansas,,Truck,74.0,74.0,74.0,Cents Per Lb
2026-07-13,Distillers Corn Oil,Michigan,,Truck,74.75,73.0,78.0,Cents Per Lb
2026-07-13,Distillers Corn Oil,Minnesota,,Truck,75.33,73.0,78.0,Cents Per Lb
2026-07-13,Distillers Corn Oil,Missouri,,Truck,76.5,75.0,78.0,Cents Per Lb
2026-07-13,Distillers Corn Oil,Nebraska,,Truck,75.6,74.0,78.0,Cents Per Lb
2026-07-13,Distillers Corn Oil,Ohio,,Truck,76.5,75.0,78.0,Cents Per Lb
2026-07-13,Distillers Corn Oil,South Dakota,,Truck,75.8,70.0,83.0,Cents Per Lb
2026-07-13,Distillers Corn Oil,Wisconsin,,Truck,75.0,75.0,75.0,Cents Per Lb
2026-07-13,Distillers Grain,Illinois,Dried 10%,Truck,177.5,170.0,185.0,$ Per Ton
2026-07-13,Distillers Grain,Indiana,Dried 10%,Truck,158.25,145.0,178.0,$ Per Ton
2026-07-13,Distillers Grain,Indiana,Dried 10%,Rail,160.0,160.0,160.0,$ Per Ton
2026-07-13,Distillers Grain,Iowa,Dried 10%,Rail,125.0,125.0,125.0,$ Per Ton
2026-07-13,Distillers Grain,Iowa,Modified Wet 55-60%,Truck,60.75,45.0,68.0,$ Per Ton
2026-07-13,Distillers Grain,Iowa,Dried 10%,Truck,138.88,120.0,154.0,$ Per Ton
2026-07-13,Distillers Grain,Iowa,Wet 65-70%,Truck,45.0,35.0,55.0,$ Per Ton
2026-07-13,Distillers Grain,Kansas,Dried 10%,Truck,167.0,164.0,170.0,$ Per Ton
2026-07-13,Distillers Grain,Kansas,Wet 65-70%,Truck,47.67,42.0,55.0,$ Per Ton
2026-07-13,Distillers Grain,Michigan,Dried 10%,Rail,155.0,155.0,155.0,$ Per Ton
2026-07-13,Distillers Grain,Michigan,Dried 10%,Truck,164.5,155.0,178.0,$ Per Ton
2026-07-13,Distillers Grain,Michigan,Modified Wet 55-60%,Truck,68.0,68.0,68.0,$ Per Ton
2026-07-13,Distillers Grain,Minnesota,Dried 10%,Truck,147.5,135.0,155.0,$ Per Ton
2026-07-13,Distillers Grain,Minnesota,Modified Wet 55-60%,Truck,50.0,50.0,50.0,$ Per Ton
2026-07-13,Distillers Grain,Minnesota,Wet 65-70%,Truck,50.0,50.0,50.0,$ Per Ton
2026-07-13,Distillers Grain,Missouri,Wet 65-70%,Truck,51.0,51.0,51.0,$ Per Ton
2026-07-13,Distillers Grain,Missouri,Dried 10%,Truck,170.0,165.0,175.0,$ Per Ton
2026-07-13,Distillers Grain,N/A,Dried 10%,Ocean Vessel,197.0,192.0,200.0,$ Per Ton
2026-07-13,Distillers Grain,N/A,Dried 10%,Rail,220.0,220.0,220.0,$ Per Ton
2026-07-13,Distillers Grain,Nebraska,Wet 65-70%,Truck,45.5,35.0,60.0,$ Per Ton
2026-07-13,Distillers Grain,Nebraska,Modified Wet 55-60%,Truck,60.0,50.0,70.0,$ Per Ton
2026-07-13,Distillers Grain,Nebraska,Dried 10%,Truck,153.0,142.0,160.0,$ Per Ton
2026-07-13,Distillers Grain,Ohio,Dried 10%,Truck,167.5,155.0,178.0,$ Per Ton
2026-07-13,Distillers Grain,Ohio,Dried 10%,Rail,167.0,167.0,167.0,$ Per Ton
2026-07-13,Distillers Grain,South Dakota,Wet 65-70%,Truck,48.5,45.0,52.0,$ Per Ton
2026-07-13,Distillers Grain,South Dakota,Modified Wet 55-60%,Truck,67.5,65.0,70.0,$ Per Ton
2026-07-13,Distillers Grain,South Dakota,Dried 10%,Truck,155.0,150.0,160.0,$ Per Ton
2026-07-13,Distillers Grain,Wisconsin,Modified Wet 55-60%,Truck,64.0,64.0,64.0,$ Per Ton
2026-07-13,Distillers Grain,Wisconsin,Dried 10%,Truck,142.5,135.0,150.0,$ Per Ton
2026-07-13,Ethanol,Illinois,,Truck,1.92,1.92,1.92,$ Per Gallon
2026-07-13,Ethanol,Illinois,,Rail,1.91,1.9,1.92,$ Per Gallon
2026-07-13,Ethanol,Indiana,,Rail,1.89,1.89,1.89,$ Per Gallon
2026-07-13,Ethanol,Iowa,,Truck,1.785,1.77,1.8,$ Per Gallon
2026-07-13,Ethanol,Kansas,,Truck,1.79,1.75,1.81,$ Per Gallon
2026-07-13,Ethanol,Minnesota,,Truck,1.77,1.77,1.77,$ Per Gallon
2026-07-13,Ethanol,South Dakota,,Truck,1.76,1.76,1.76,$ Per Gallon
2026-07-20,Distillers Corn Oil,Illinois,,Truck,78.0,77.0,79.0,Cents Per Lb
2026-07-20,Distillers Corn Oil,Indiana,,Truck,78.0,77.0,79.0,Cents Per Lb
2026-07-20,Distillers Corn Oil,Iowa,,Truck,77.0,77.0,77.0,Cents Per Lb
2026-07-20,Distillers Corn Oil,Kansas,,Truck,74.0,74.0,74.0,Cents Per Lb
2026-07-20,Distillers Corn Oil,Michigan,,Truck,76.5,73.0,79.0,Cents Per Lb
2026-07-20,Distillers Corn Oil,Minnesota,,Truck,77.67,77.0,79.0,Cents Per Lb
2026-07-20,Distillers Corn Oil,Missouri,,Truck,78.0,77.0,79.0,Cents Per Lb
2026-07-20,Distillers Corn Oil,Nebraska,,Truck,76.2,74.0,79.0,Cents Per Lb
2026-07-20,Distillers Corn Oil,Ohio,,Truck,78.0,77.0,79.0,Cents Per Lb
2026-07-20,Distillers Corn Oil,South Dakota,,Truck,77.2,70.0,83.0,Cents Per Lb
2026-07-20,Distillers Corn Oil,Wisconsin,,Truck,77.0,77.0,77.0,Cents Per Lb
2026-07-20,Distillers Grain,Illinois,Dried 10%,Truck,181.5,178.0,185.0,$ Per Ton
2026-07-20,Distillers Grain,Indiana,Dried 10%,Truck,159.5,150.0,178.0,$ Per Ton
2026-07-20,Distillers Grain,Indiana,Dried 10%,Rail,160.0,160.0,160.0,$ Per Ton
2026-07-20,Distillers Grain,Iowa,Dried 10%,Rail,125.0,125.0,125.0,$ Per Ton
2026-07-20,Distillers Grain,Iowa,Wet 65-70%,Truck,45.5,35.0,56.0,$ Per Ton
2026-07-20,Distillers Grain,Iowa,Modified Wet 55-60%,Truck,61.5,45.0,68.0,$ Per Ton
2026-07-20,Distillers Grain,Iowa,Dried 10%,Truck,140.63,120.0,160.0,$ Per Ton
2026-07-20,Distillers Grain,Kansas,Dried 10%,Truck,167.0,164.0,170.0,$ Per Ton
2026-07-20,Distillers Grain,Kansas,Wet 65-70%,Truck,47.67,42.0,55.0,$ Per Ton
2026-07-20,Distillers Grain,Michigan,Dried 10%,Rail,155.0,155.0,155.0,$ Per Ton
2026-07-20,Distillers Grain,Michigan,Dried 10%,Truck,164.6,160.0,178.0,$ Per Ton
2026-07-20,Distillers Grain,Michigan,Modified Wet 55-60%,Truck,68.0,68.0,68.0,$ Per Ton
2026-07-20,Distillers Grain,Minnesota,Modified Wet 55-60%,Truck,50.0,50.0,50.0,$ Per Ton
2026-07-20,Distillers Grain,Minnesota,Wet 65-70%,Truck,50.0,50.0,50.0,$ Per Ton
2026-07-20,Distillers Grain,Minnesota,Dried 10%,Truck,142.5,130.0,155.0,$ Per Ton
2026-07-20,Distillers Grain,Missouri,Dried 10%,Truck,173.5,172.0,175.0,$ Per Ton
2026-07-20,Distillers Grain,Missouri,Wet 65-70%,Truck,51.0,51.0,51.0,$ Per Ton
2026-07-20,Distillers Grain,N/A,Dried 10%,Ocean Vessel,203.0,200.0,205.0,$ Per Ton
2026-07-20,Distillers Grain,N/A,Dried 10%,Rail/Barge,184.0,184.0,184.0,$ Per Ton
2026-07-20,Distillers Grain,N/A,Dried 10%,Rail,230.0,230.0,230.0,$ Per Ton
2026-07-20,Distillers Grain,Nebraska,Wet 65-70%,Truck,45.5,35.0,60.0,$ Per Ton
2026-07-20,Distillers Grain,Nebraska,Modified Wet 55-60%,Truck,60.0,50.0,70.0,$ Per Ton
2026-07-20,Distillers Grain,Nebraska,Dried 10%,Truck,150.83,142.0,162.0,$ Per Ton
2026-07-20,Distillers Grain,Ohio,Dried 10%,Truck,167.5,155.0,178.0,$ Per Ton
2026-07-20,Distillers Grain,Ohio,Dried 10%,Rail,167.0,167.0,167.0,$ Per Ton
2026-07-20,Distillers Grain,South Dakota,Wet 65-70%,Truck,48.5,45.0,52.0,$ Per Ton
2026-07-20,Distillers Grain,South Dakota,Modified Wet 55-60%,Truck,67.5,65.0,70.0,$ Per Ton
2026-07-20,Distillers Grain,South Dakota,Dried 10%,Truck,155.67,150.0,160.0,$ Per Ton
2026-07-20,Distillers Grain,Wisconsin,Modified Wet 55-60%,Truck,67.0,67.0,67.0,$ Per Ton
2026-07-20,Distillers Grain,Wisconsin,Dried 10%,Truck,146.0,142.0,150.0,$ Per Ton
2026-07-20,Ethanol,Illinois,,Rail,1.915,1.91,1.92,$ Per Gallon
2026-07-20,Ethanol,Illinois,,Truck,1.89,1.89,1.89,$ Per Gallon
2026-07-20,Ethanol,Indiana,,Rail,1.88,1.88,1.88,$ Per Gallon
2026-07-20,Ethanol,Iowa,,Truck,1.79,1.78,1.8,$ Per Gallon
2026-07-20,Ethanol,Iowa,,Rail,1.76,1.76,1.76,$ Per Gallon
2026-07-20,Ethanol,Kansas,,Truck,1.81,1.81,1.81,$ Per Gallon
2026-07-20,Ethanol,Nebraska,,Truck,1.79,1.79,1.79,$ Per Gallon
2026-07-20,Ethanol,Nebraska,,Rail,1.79,1.79,1.79,$ Per Gallon
2026-07-27,Distillers Corn Oil,Illinois,,Truck,76.5,74.0,79.0,Cents Per Lb
2026-07-27,Distillers Corn Oil,Indiana,,Truck,78.0,77.0,79.0,Cents Per Lb
2026-07-27,Distillers Corn Oil,Iowa,,Truck,75.71,72.0,80.0,Cents Per Lb
2026-07-27,Distillers Corn Oil,Kansas,,Truck,74.0,74.0,74.0,Cents Per Lb
2026-07-27,Distillers Corn Oil,Michigan,,Truck,73.4,67.0,79.0,Cents Per Lb
2026-07-27,Distillers Corn Oil,Minnesota,,Truck,76.67,74.0,79.0,Cents Per Lb
2026-07-27,Distillers Corn Oil,Missouri,,Truck,78.0,77.0,79.0,Cents Per Lb
2026-07-27,Distillers Corn Oil,Nebraska,,Truck,76.2,74.0,79.0,Cents Per Lb
2026-07-27,Distillers Corn Oil,Ohio,,Truck,78.0,77.0,79.0,Cents Per Lb
2026-07-27,Distillers Corn Oil,South Dakota,,Truck,77.7,74.0,83.0,Cents Per Lb
2026-07-27,Distillers Corn Oil,Wisconsin,,Truck,74.0,74.0,74.0,Cents Per Lb
2026-07-27,Distillers Grain,Illinois,Dried 10%,Truck,177.5,175.0,180.0,$ Per Ton
2026-07-27,Distillers Grain,Indiana,Dried 10%,Truck,160.75,150.0,178.0,$ Per Ton
2026-07-27,Distillers Grain,Indiana,Dried 10%,Rail,160.0,160.0,160.0,$ Per Ton
2026-07-27,Distillers Grain,Iowa,Wet 65-70%,Truck,44.0,35.0,57.0,$ Per Ton
2026-07-27,Distillers Grain,Iowa,Dried 10%,Rail,125.0,125.0,125.0,$ Per Ton
2026-07-27,Distillers Grain,Iowa,Modified Wet 55-60%,Truck,57.33,45.0,65.0,$ Per Ton
2026-07-27,Distillers Grain,Iowa,Dried 10%,Truck,143.0,125.0,160.0,$ Per Ton
2026-07-27,Distillers Grain,Kansas,Wet 65-70%,Truck,47.33,40.0,55.0,$ Per Ton
2026-07-27,Distillers Grain,Kansas,Dried 10%,Truck,170.0,170.0,170.0,$ Per Ton
2026-07-27,Distillers Grain,Michigan,Dried 10%,Rail,155.0,155.0,155.0,$ Per Ton
2026-07-27,Distillers Grain,Michigan,Dried 10%,Truck,164.5,160.0,178.0,$ Per Ton
2026-07-27,Distillers Grain,Minnesota,Dried 10%,Truck,145.0,130.0,160.0,$ Per Ton
2026-07-27,Distillers Grain,Minnesota,Modified Wet 55-60%,Truck,50.0,50.0,50.0,$ Per Ton
2026-07-27,Distillers Grain,Minnesota,Wet 65-70%,Truck,50.0,50.0,50.0,$ Per Ton
2026-07-27,Distillers Grain,Missouri,Dried 10%,Truck,173.5,172.0,175.0,$ Per Ton
2026-07-27,Distillers Grain,Missouri,Wet 65-70%,Truck,51.0,51.0,51.0,$ Per Ton
2026-07-27,Distillers Grain,N/A,Dried 10%,Rail/Barge,184.0,184.0,184.0,$ Per Ton
2026-07-27,Distillers Grain,N/A,Dried 10%,Rail,230.0,230.0,230.0,$ Per Ton
2026-07-27,Distillers Grain,N/A,Dried 10%,Ocean Vessel,229.5,229.0,230.0,$ Per Ton
2026-07-27,Distillers Grain,Nebraska,Modified Wet 55-60%,Truck,64.0,50.0,78.0,$ Per Ton
2026-07-27,Distillers Grain,Nebraska,Dried 10%,Truck,155.33,142.0,165.0,$ Per Ton
2026-07-27,Distillers Grain,Nebraska,Wet 65-70%,Truck,46.75,35.0,55.0,$ Per Ton
2026-07-27,Distillers Grain,Ohio,Dried 10%,Rail,167.0,167.0,167.0,$ Per Ton
2026-07-27,Distillers Grain,Ohio,Dried 10%,Truck,168.75,160.0,178.0,$ Per Ton
2026-07-27,Distillers Grain,South Dakota,Modified Wet 55-60%,Truck,67.5,65.0,70.0,$ Per Ton
2026-07-27,Distillers Grain,South Dakota,Wet 65-70%,Truck,48.5,45.0,52.0,$ Per Ton
2026-07-27,Distillers Grain,South Dakota,Dried 10%,Truck,155.67,155.0,157.0,$ Per Ton
2026-07-27,Distillers Grain,Wisconsin,Dried 10%,Truck,146.0,142.0,150.0,$ Per Ton
2026-07-27,Distillers Grain,Wisconsin,Modified Wet 55-60%,Truck,67.0,67.0,67.0,$ Per Ton
2026-07-27,Ethanol,Illinois,,Rail,1.915,1.91,1.92,$ Per Gallon
2026-07-27,Ethanol,Illinois,,Truck,1.92,1.92,1.92,$ Per Gallon
2026-07-27,Ethanol,Indiana,,Rail,1.88,1.88,1.88,$ Per Gallon
2026-07-27,Ethanol,Iowa,,Rail,1.76,1.76,1.76,$ Per Gallon
2026-07-27,Ethanol,Iowa,,Truck,1.8,1.77,1.85,$ Per Gallon
2026-07-27,Ethanol,Kansas,,Truck,1.8333,1.8,1.86,$ Per Gallon
2026-07-27,Ethanol,Nebraska,,Rail,1.79,1.79,1.79,$ Per Gallon
2026-07-27,Ethanol,Nebraska,,Truck,1.79,1.79,1.79,$ Per Gallon
2026-08-03,Distillers Corn Oil,Illinois,,Truck,75.0,74.0,76.0,Cents Per Lb
2026-08-03,Distillers Corn Oil,Indiana,,Truck,76.5,76.0,77.0,Cents Per Lb
2026-08-03,Distillers Corn Oil,Iowa,,Truck,74.0,74.0,74.0,Cents Per Lb
2026-08-03,Distillers Corn Oil,Kansas,,Truck,74.0,74.0,74.0,Cents Per Lb
2026-08-03,Distillers Corn Oil,Michigan,,Truck,74.75,72.0,77.0,Cents Per Lb
2026-08-03,Distillers Corn Oil,Minnesota,,Truck,75.67,74.0,77.0,Cents Per Lb
2026-08-03,Distillers Corn Oil,Missouri,,Truck,76.5,76.0,77.0,Cents Per Lb
2026-08-03,Distillers Corn Oil,Nebraska,,Truck,74.75,72.0,77.0,Cents Per Lb
2026-08-03,Distillers Corn Oil,Ohio,,Truck,76.5,76.0,77.0,Cents Per Lb
2026-08-03,Distillers Corn Oil,South Dakota,,Truck,75.3,74.0,77.0,Cents Per Lb
2026-08-03,Distillers Corn Oil,Wisconsin,,Truck,74.0,74.0,74.0,Cents Per Lb
2026-08-03,Distillers Grain,Illinois,Dried 10%,Truck,183.0,178.0,188.0,$ Per Ton
2026-08-03,Distillers Grain,Indiana,Dried 10%,Rail,160.0,160.0,160.0,$ Per Ton
2026-08-03,Distillers Grain,Indiana,Dried 10%,Truck,160.25,150.0,178.0,$ Per Ton
2026-08-03,Distillers Grain,Iowa,Dried 10%,Rail,134.0,134.0,134.0,$ Per Ton
2026-08-03,Distillers Grain,Iowa,Modified Wet 55-60%,Truck,63.2,45.0,70.0,$ Per Ton
2026-08-03,Distillers Grain,Iowa,Dried 10%,Truck,139.7,125.0,162.0,$ Per Ton
2026-08-03,Distillers Grain,Iowa,Wet 65-70%,Truck,44.67,35.0,59.0,$ Per Ton
2026-08-03,Distillers Grain,Kansas,Wet 65-70%,Truck,47.67,40.0,56.0,$ Per Ton
2026-08-03,Distillers Grain,Kansas,Dried 10%,Truck,170.0,170.0,170.0,$ Per Ton
2026-08-03,Distillers Grain,Michigan,Dried 10%,Truck,164.2,158.0,178.0,$ Per Ton
2026-08-03,Distillers Grain,Michigan,Dried 10%,Rail,155.0,155.0,155.0,$ Per Ton
2026-08-03,Distillers Grain,Minnesota,Wet 65-70%,Truck,50.0,50.0,50.0,$ Per Ton
2026-08-03,Distillers Grain,Minnesota,Modified Wet 55-60%,Truck,50.0,50.0,50.0,$ Per Ton
2026-08-03,Distillers Grain,Minnesota,Dried 10%,Truck,146.25,135.0,160.0,$ Per Ton
2026-08-03,Distillers Grain,Missouri,Wet 65-70%,Truck,49.0,49.0,49.0,$ Per Ton
